path,title,role,current_entry,modified_before_review,bytes_before_review,sha256_before_review,inspection
docs/progress/2026-05-21_weekly_progress.md,植木研・研究進捗報告,historical_record,docs/research_status.md,2026-05-29T17:56:50,7473,cc6809015aa0025777de6112cd65503ae639ff786d9330fc6363beb2bdefdc50,text indexed; topic and superseding sources reviewed
docs/progress/weekly_report_guide.md,週次研究進捗報告ガイド,living_guide_or_template,docs/research_status.md,2026-05-29T17:56:50,2061,05b7473e4ef53175dc312b4014539147ce2db153f682feb5686275373e707090,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-05-22_after_presentation.md,2026-05-22 発表後の研究計画整理,historical_record,docs/research_status.md,2026-05-29T17:56:50,22184,3a4f1ee8ccde40a8812e12c6afa936748880676a85150618b1b44b05609f1a85,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-05-22_after_presentation_concise.md,2026-05-22 発表後の研究計画整理 簡潔版,historical_record,docs/research_status.md,2026-05-29T17:56:50,7699,c7c276c36de7702eac310473d78eff845c93599de431f98b791fadf48768732c,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-05-29_review.md,2026-05-29 研究計画メモのレビュー,historical_record,docs/research_status.md,2026-05-29T17:56:50,9437,e4fda9c5de732e7d83827830ce7668c97403a51002a9395f665701317f8e815a,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-14_decisions.md,2026-06-14 方針決定メモ,historical_record,docs/research_status.md,2026-06-15T10:15:02,4444,91e47f304e22f83f7f4cbc5749572cd9b25e691ef12f207d056b122fd10283f1,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-15_current_state_and_next_steps.md,2026-06-15 現在状態と次工程の整理,historical_record,docs/research_status.md,2026-06-15T15:07:31,3514,0f85ed1657c14234df36bf9194ba813c3781a5cc2b78c5f38080201702fddc73,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-15_parameter_tuning.md,2026-06-15 モデル別パラメータチューニング方針,historical_record,docs/research_status.md,2026-06-15T16:26:47,2278,130c70b22e70971e028f91013b9dcc10906721c73d6b8e25a7509b81eaa31f1f,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-19_after_presentation.md,2026-06-19 発表後の研究方針,historical_record,docs/research_status.md,2026-06-19T16:10:57,5669,41cf78f56bb0e81482a264f2439b8a7c9cd06fc49e9319c51cd6532eff4767da,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-26_xai_method_and_metric_selection.md,2026-06-26 説明性手法・評価指標の選定（3モデル確定版＋選定理由）,historical_record,docs/research_status.md,2026-06-26T17:55:58,17713,27e967375850c16cf645cbb8c97f6d8579c4d6a69aea71a91f6182f5790be550,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-06-26_xai_method_selection.md,2026-06-26 各モデルに対する説明性手法の選定（当たりづけ）,historical_record,docs/research_status.md,2026-06-26T12:35:58,5922,1730a13f4e64e7b8792dddf4b06b2ef30b162f5abfcda015c3cc86cf41885b3d,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-07-16_model_specific_xai_selection_and_implementation.md,2026-07-16 モデル別説明性手法の再調査と実装方針,historical_record,docs/research_status.md,2026-07-17T12:01:36,20126,fa1cddd1e416602d9a19ea341cb4a715e830ba95a17d58f3584b6bf6aec39be9,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-07-24_current_progress_and_priorities.md,2026-07-24 現在の研究進捗・年間計画との差分・優先順位,historical_record,docs/research_status.md,2026-07-24T13:06:14,17941,d6759a875aba6a9c7423c8025f8b83746021913444e6d8fc50718f70cef9e6d1,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-07-24_explainability_output_guide.md,説明性出力の読み方・確認順序・2026-07-24時点の診断,historical_record,docs/research_status.md,2026-07-24T12:36:15,19548,9f8aff65e5dbd63f407e63b50848b4baadabaee92091424df1aa8e4312fd3a27,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-07-24_noise_accuracy_paradox_investigation.md,ノイズが増えると精度が上がる現象の調査,historical_record,docs/research_status.md,2026-07-24T12:40:34,20599,06e134535c83bf996e06f59baeaab95fedd514ded649a5b48ee46fe70765d82b,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-07-24_p0_noise_diagnostic_runbook.md,P0ノイズ診断コードの実行手順,historical_record,docs/research_status.md,2026-07-24T13:08:27,7610,f277a183e5d942eab2a396968865d1462e98fbc1d78bf1d95a27ebd34fb87b49,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-08-17_noise_accuracy_reversal_investigation.md,ノイズ増加で精度が上がる現象の調査結論,historical_record,docs/research_status.md,2026-08-17T16:43:52,15456,b464c1515b2525dc702aba30a1d110290db32d324f329cb0162a88c4e5be315b,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-08-28_research_landing_xai_ensemble_assessment.md,研究の着地点・説明性・アンサンブル総合診断,historical_record,docs/research_status.md,2026-08-30T12:37:49,35813,5f1113d43473bbec5654d0ce785d1a616379cb50f19202cc413b2d5927e66116,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-08-30_treeshap_guided_gradcam_ensemble_recovery_assessment.md,RF説明性・Guided Grad-CAM・アンサンブル再設計の総合評価,historical_record,docs/research_status.md,2026-08-30T13:55:23,39691,dbfc79fe5b12dcc35a6132163f18dbfe672ee928289e23ddfa08fe6506facf36,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-09-14_current_state_and_next_steps.md,研究の現在地と次に進める作業,historical_record,docs/research_status.md,2026-09-14T11:33:00,26815,9715b38f7c3c2d83ed8da7d277813fbee09d7cc5214abf0b7378bac77d9d157c,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-09-14_execution_policy_and_generalization_design.md,今週の実行方針と一般化評価の実装案,historical_record,docs/research_status.md,2026-09-14T17:52:14,9573,230bb2cbd62f27f4fd19ff3be36cde89b7b4b75fb2f213c0c9a9090aae9cbda2,text indexed; topic and superseding sources reviewed
docs/research_plan/2026-09-14_result_layout_and_generalization.md,保存階層の変更と一般化評価の実装,historical_record,docs/research_status.md,2026-09-14T17:54:36,9303,3d44cb0ac66ae0d36cc400d8130dcce8f55a0f76fa75e2c6500f764bc9b6f2fe,text indexed; topic and superseding sources reviewed
experiments/2026-06-15_alexnet_ensemble_smoke.md,2026-06-15 AlexNet差し替え後の3モデルスモーク確認,historical_record,docs/research_status.md,2026-06-15T15:08:42,2590,a109d6cf652812e8849773f432ea17c6fafa2f3facca1264b52522198204b6c9,text indexed; topic and superseding sources reviewed
experiments/2026-06-15_rf_3models_baseline.md,2026-06-15 RF・3モデル基準実験,historical_record,docs/research_status.md,2026-06-15T15:04:49,4220,2364d3ff11ffb41c273b5ffb195f9d14279d06460e961198d0d7658c1f3d5de0,text indexed; topic and superseding sources reviewed
experiments/2026-06-16_parameter_tuning_summary.md,2026-06-16 parameter tuning summary,historical_record,docs/research_status.md,2026-06-16T13:05:44,3640,b3db7639598454e1901fa0ef09efbe0b2fdbd67df8b4358ea9f1e53a5fce6c84,text indexed; topic and superseding sources reviewed
experiments/2026-06-17_legacy_val_fold_analysis.md,2026-06-17 legacy val-fold comparison analysis,historical_record,docs/research_status.md,2026-06-17T15:35:47,3488,d364299d632da89262c31e997e2f60ba95fdb5e4c11451479d0e71fc9570a2fa,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_cnn_transformer_axis_compare.md,2026-06-29 CNN+Transformer 軸比較メモ,historical_record,docs/research_status.md,2026-06-29T13:18:44,2281,2319a2e9320663c52245f2270ecf54c72925270e65b0e0b5c211ffc54c55b57d,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_cnn_transformer_timefix_compare.md,2026-06-29 CNN+Transformer Time-Axis Fix Compare,historical_record,docs/research_status.md,2026-06-29T16:12:01,2566,eeae69ca8a329a1b5c880406bae0f522c455e76ad726178a1731a95b15696491,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_conformer_cleanup.md,2026-06-29 Conformer Cleanup,historical_record,docs/research_status.md,2026-06-29T17:03:48,1679,a4f60a6596233b03b55788c7ed58f2486390987b586faab48d8eb715a73c9db4,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_conformer_full_evaluation.md,2026-06-29 Canonical Conformer Full Evaluation,historical_record,docs/research_status.md,2026-06-29T17:22:29,4019,2cf9899f7d13e94adcc84a60b0b9a59ed02bab59ad80718f1b14b2533b0c3f60,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_v2d256_confirm.md,2026-06-29 CNN+Transformer v2 Dim256 Confirmation,historical_record,docs/research_status.md,2026-06-29T16:24:49,1823,ff694d33634252675d7d09aa6e1d107cc800b139d96413d56bad336375cdb880,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_v2d256_v1_lrbs_compare.md,2026-06-29 v2 Dim256 With Old v1 LR/Batch Settings,historical_record,docs/research_status.md,2026-06-29T16:45:00,2280,e239c021e6160aae571a7597b5c1dfc4d93157d6c843a64435f40fecc05079d2,text indexed; topic and superseding sources reviewed
experiments/2026-06-29_v2_pooling_legacy_compare.md,2026-06-29 v2 Pooling / Legacy 比較メモ,historical_record,docs/research_status.md,2026-06-29T14:23:39,1743,1d01d9f861fa17af127fbbdd94b91cd094b4735307bfa2a2b84f9958b82d0232,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_conformer_20260701_full_result_analysis.md,2026-07-02 Analysis of 20260701 Conformer Full Run,historical_record,docs/research_status.md,2026-07-02T15:16:26,6928,f6ad97e7c7cafb4957cdab4b3f5db99c5f300a8342ef01f33868014a142238b1,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_conformer_architecture_loop.md,Conformer architecture loop on 22kHz/no_noise,historical_record,docs/research_status.md,2026-07-02T19:21:41,2931,313feb34ff432f26594ba4a89785190e842f420e82983caa8a514de1e4439560,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_v1_frequency_token_hypothesis.md,2026-07-02 v1 Frequency-Token Hypothesis,historical_record,docs/research_status.md,2026-07-02T21:46:17,3656,a792bc3a5646df1aed3f6159c48363c3ab90c3d482fb308c5119857fe46d0c7f,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_v1_lrbs_tuning.md,2026-07-02 CNN+Transformer v1 lr/batch tuning,historical_record,docs/research_status.md,2026-07-02T22:33:03,1079,fa3472a1481a18e10dbf67c3dd8635d8a74e064fc30bf7ee7d9a3c060598adae,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_v1_no_early_stopping_repro.md,2026-07-02 CNN+Transformer v1 No Early-Stopping Reproduction,historical_record,docs/research_status.md,2026-07-02T21:59:33,1355,bb5c2c8047030e9fda3449806502fc6d8b9f5de9b61f054619ac04cf756b1a55,text indexed; topic and superseding sources reviewed
experiments/2026-07-02_v1_v2_rf_control_analysis.md,2026-07-02 v1/v2 and RF control analysis,historical_record,docs/research_status.md,2026-07-02T20:46:16,3198,6a915aba752f9c0145b1e21a74797c6ef9fdf31d7798e974d9ca63b0b828cded,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_explainability_implementation.md,2026-07-06 explainability implementation,historical_record,docs/research_status.md,2026-07-06T17:04:44,1631,27d0d31682c44ddd1610195f589e7443b3f94aa49b7cdccdac9de1978711ed7c,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_fixed_ensemble_full_grid.md,2026-07-06 fixed three-model ensemble full grid,historical_record,docs/research_status.md,2026-07-06T17:46:30,1052,2d5a4dcc9e12aeec63ad7b9883dc87b7f016017e5e7794f0afc989104bd68ed3,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_model_cleanup_after_v2gap_recovery.md,2026-07-06 model cleanup after v2 GAP recovery,historical_record,docs/research_status.md,2026-07-06T14:50:39,1430,50f57dd88b7990885ca939a25ed0a3d6dca6c59d7a4e92d4eea81f3c83bec8a7,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_5fold_candidates.md,2026-07-06 v2 GAP 5-fold candidate check,historical_record,docs/research_status.md,2026-07-06T16:55:14,1186,0b8ac311f77835edd2241e47e4d5de8981017d3cd690c81363bb18f68a58d515,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_fixed_param_full_grid_with_xai_hook.md,2026-07-06 v2 GAP fixed-parameter full grid with explainability hook,historical_record,docs/research_status.md,2026-07-06T17:43:42,1964,0ecc1ef8a8d1a8f8493b364a9ab8fc23de7f45fb41e93fd330eb093d6f58d4f3,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_full_condition_grid.md,2026-07-06 v2 GAP full condition grid,historical_record,docs/research_status.md,2026-07-06T17:07:32,1175,6f1fd638e6eee9750068ee902551a126a3d7cf2a023d38ed8091020db5b1f522,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_lrbs_tuning.md,2026-07-06 CNN+Transformer v2 GAP lr/batch tuning,historical_record,docs/research_status.md,2026-07-06T12:22:53,1595,609d5c68b1acd1b079777975f557fe29f4075649d2b5bea01b058498560e2bcf,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_parameter_confirmation_before_full_grid.md,2026-07-06 v2 GAP parameter confirmation before full grid,historical_record,docs/research_status.md,2026-07-06T17:09:21,1220,8e00a6e5b2fdd51707d357de666a7891a850a076bb3d894938058d9ce37c06f8,text indexed; topic and superseding sources reviewed
experiments/2026-07-06_v2gap_resume_completed_runs.md,2026-07-06 v2 GAP tuning resume note,historical_record,docs/research_status.md,2026-07-06T15:49:17,1236,b4c680458bbb4c3fc70ceba8d995564585c335377b54f96d82dc8f480d578cbd,text indexed; topic and superseding sources reviewed
experiments/2026-07-09_alexnet_reanalysis_and_stress_tune_plan.md,2026-07-09 AlexNet reanalysis and stress-tune plan,historical_record,docs/research_status.md,2026-07-09T18:00:35,2262,d07621f3145bae383c2cf6310e41e85bed5f86938de36893e313d06cac34ec8d,text indexed; topic and superseding sources reviewed
experiments/2026-07-09_fixed_ensemble_full_grid_analysis.md,2026-07-09 fixed ensemble full-grid result analysis,historical_record,docs/research_status.md,2026-07-09T16:38:13,2979,8e851f03d72a80b42b9dcd805b4e378ed09e9502c957407a026c75baec4d0ad6,text indexed; topic and superseding sources reviewed
experiments/2026-07-09_noise_frequency_effect_analysis.md,2026-07-09 noise and max-frequency effect analysis,historical_record,docs/research_status.md,2026-07-09T18:34:47,2468,b9ad4d85b89a3ae5fffadd7cc828089c4217e5b27f967ae2171be3afbdef006d,text indexed; topic and superseding sources reviewed
experiments/2026-07-10_alexnet_22khz_noise_tuning_analysis.md,2026-07-10 AlexNet 22kHz noise tuning analysis,historical_record,docs/research_status.md,2026-07-10T09:56:30,2511,02fea42562e1e61561f866a4598a039ad19895c5bd2b404d66f3e47549036a9d,text indexed; topic and superseding sources reviewed
experiments/2026-07-15_20260713_fixed_ensemble_22khz_analysis.md,2026-07-13 fixed ensemble 22kHz result analysis,historical_record,docs/research_status.md,2026-07-15T10:05:01,7568,9ca965517aec7a93e6b1ee4626facb54eea4ba7421e72449fa80c562428d3a41,text indexed; topic and superseding sources reviewed
experiments/2026-07-20_interim_presentation_ensemble_xai_run_plan.md,中間発表向け ONB・アンサンブル・XAI 実行計画,historical_record,docs/research_status.md,2026-07-20T17:50:20,7435,513b6fddb679d0591aa9474965b33dc884bb57c47dd100f1c1901b77542f6f66,text indexed; topic and superseding sources reviewed
experiments/2026-08-30_log_power_architecture_study.md,生パワースペクトログラム向けモデル構造改善実験,historical_record,docs/research_status.md,2026-08-31T10:35:03,9992,d576014c73b53b21d564b775d18e60dff54984916a5d9fd853241bfb4d7d5b3b,text indexed; topic and superseding sources reviewed
experiments/2026-09-08_wav_onb_transition_evaluation_implementation.md,元WAV・ONB遷移単位評価の実装記録（2026-09-08）,historical_record,docs/research_status.md,2026-09-08T21:16:19,4410,981193c1870a9473e14f03abe28034afce8a5586937fa9c7e3ca866c87868791,text indexed; topic and superseding sources reviewed
experiments/README.md,experiments,living_guide_or_template,docs/research_status.md,2026-09-03T12:07:59,2002,404ad0d84453dcd0c2b3bd16e141ce20d76a133b34456c6bd258e60c71e2d192,text indexed; topic and superseding sources reviewed
experiments/2026-07-24_noise_shortcut_diagnostic/README.md,Noise / accuracy reversal diagnostic,historical_record,docs/research_status.md,2026-08-17T16:14:12,2844,f6e86314e36439c4278d98f08d0e9729f3a39581910e945c0699ad3a81f4b1fd,text indexed; topic and superseding sources reviewed
experiments/2026-08-17_waterflow_dataset_snapshot/README.md,waterflow_20260817_1s データ監査,historical_record,docs/research_status.md,2026-09-03T12:11:06,2987,a0c2f8d34457444ed82b8983dc79d345a9a0e5e47f3b07b97ccce050ed1df691,text indexed; topic and superseding sources reviewed
experiments/2026-09-02_selected_log_architecture/README.md,2026-09-02 selected log architecture,historical_record,docs/research_status.md,2026-09-03T11:44:18,5129,0723b31fb92f6179a80ad7c07d4d06bfd56c823d914010f8193559f489e64179,text indexed; topic and superseding sources reviewed
experiments/2026-09-14_generalization_and_layout/README.md,保存階層・一般化評価の検証記録,historical_record,docs/research_status.md,2026-09-14T17:54:36,1447,98b61afd0480e0c6472529bd9280c92c3ac056544534b21a7cac57990a579e78,text indexed; topic and superseding sources reviewed
experiments/2026-09-14_noise_trend_graphs/README.md,ノイズ強度別のモデル比較グラフ,historical_record,docs/research_status.md,2026-09-14T12:10:27,2408,4467375b9164f860d7f8e008104d654fd55f9a0a8021da46fc6dd83b8a61d07a,text indexed; topic and superseding sources reviewed
experiments/2026-09-14_status_audit/README.md,研究状況調査の結果スナップショット,historical_record,docs/research_status.md,2026-09-14T11:33:01,3050,bc4f3e97c4646de22e6a81cce446344afee12181a439a1b037885b88732d2d46,text indexed; topic and superseding sources reviewed
experiments/_template/run_summary.md,実験サマリー,living_guide_or_template,docs/research_status.md,2026-05-21T19:39:06,529,70b146a156b6ad50762feb89296821d8282e10c1b75cec734216b7ec5db1d470,text indexed; topic and superseding sources reviewed
templates/weekly_progress_SOAP.md,植木研・研究進捗報告,living_guide_or_template,docs/research_status.md,2026-05-21T19:18:19,599,091ba28f67471e5fe8b28d7c9e7f936af505b475ea62d70bacc4e7486f58625a,text indexed; topic and superseding sources reviewed
templates/論文輪講_スライド構成案.md,論文輪講スライド構成案（テンプレート）,living_guide_or_template,docs/research_status.md,2026-06-12T11:47:08,18752,c7134637613b7603192a98b1e46436283554ccbad98b810ea6a95e75504c981a,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/605（論文輪講）/この論文の内容の要約.md,1. この論文の問題意識,historical_record,docs/research_status.md,2026-06-12T11:47:09,12771,f23f1fb8f3be8a7898a1895eed5a8e8693b4ea622a0182c69f275a8edbd2f613,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/605（論文輪講）/スライド構成案.md,発表全体の流れ,historical_record,docs/research_status.md,2026-06-12T11:47:09,5606,931d8cb1efbacb607cc057386ad5733a8707fd69fd2dd55d9c1d76906a52ae7b,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/605（論文輪講）/スライド構成案_改訂版.md,論文輪講スライド構成案（改訂版 v2）,historical_record,docs/research_status.md,2026-06-12T17:35:31,50427,1462ec27cb01580df00f82791d99ad32d9080e59f003ea01a660d5b6ad440bc3,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/612/今後の研究計画_2026-06-12.md,2026-06-12 今後の研究計画整理,historical_record,docs/research_status.md,2026-06-12T17:34:21,28635,21e8f3b43818ff94fececc2ddbd67be85f45ca30f9bcf6a5ee682e4bd1484f55,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/619（研究計画発表）/スライド内容案_0619.md,2026-06-19 研究進捗発表 スライド内容案,historical_record,docs/research_status.md,2026-06-19T15:39:45,40382,e865c4dfa09c2234900d7f95cdc2ccd10c57877b1e567aa88b5269d8c3a3288d,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/619（研究計画発表）/研究目的再整理_2026-06-19.md,研究目的の再整理 2026-06-19,historical_record,docs/research_status.md,2026-06-19T11:17:42,10479,7db8d6c1999e555f1e3ded96aed5a45125e09d12403c6f76d65499204952e398,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/626/6月19日発表後_今後の進め方.md,6月19日発表後 今後の進め方,historical_record,docs/research_status.md,2026-06-19T16:10:56,8912,7a5c9f78de69ef1471092ff998791e003580c2556e80fe40c1418bbe1521ded4,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/724（中間発表）/PowerPoint_Claude作成プロンプト_0724.md,PowerPoint内Claude用プロンプト,historical_record,docs/research_status.md,2026-07-23T21:00:38,16961,9b61779ecb15970326bf479edd731eab3d51084f2db7cb3837e08c8df8dbb696,text indexed; topic and superseding sources reviewed
研究進捗報告/2026/724（中間発表）/スライド内容案_0724.md,2026-07-24 中間発表 スライド内容案,historical_record,docs/research_status.md,2026-07-23T20:25:03,21064,a0c2347e62bdd738f716c605653eff51b3a44591f1e1a2b21eb65f0a869851aa,text indexed; topic and superseding sources reviewed
